id,time,x,y
81,955492,220,0
81,955872,380,0
81,955912,40,0
81,956192,280,0
81,956432,240,0
81,956836,404,0
81,956896,60,0
81,957296,400,0
81,957536,240,0
81,957736,200,0
81,957956,220,0
81,958296,340,0
81,958536,240,0
81,958696,160,0
81,958892,196,0
81,959272,380,0
81,959496,224,0
81,959632,136,0
81,959872,240,0
81,960276,404,0
81,960416,140,0
81,960656,240,0
81,960936,280,0
81,961216,280,0
81,961516,300,0
81,961616,100,0
81,961960,344,0
81,962100,140,0
81,962460,360,0
81,962780,320,0
81,963020,240,0
81,963280,260,0
81,963580,300,0
81,963700,120,0
81,964076,376,0
81,964240,164,0
81,964376,136,0
81,964616,240,0
81,964916,300,0
81,965076,160,0
81,965360,284,0
81,965800,440,0
81,965904,104,0
81,966300,396,0
81,966320,20,0
81,966580,260,0
81,966860,280,0
81,967104,244,0
81,967464,360,0
81,967684,220,0
81,967944,260,0
81,968264,320,0
81,968404,140,0
81,968704,300,0
81,968884,180,0
81,969180,296,0
81,969520,340,0
81,969660,140,0
81,969840,180,0
81,970040,200,0
81,970344,304,0
81,970584,240,0
81,970784,200,0
81,971244,460,0
81,971284,40,0
81,971668,384,0
81,971784,116,0
81,972248,464,0
81,972268,20,0
81,972708,440,0
81,972828,120,0
81,973108,280,0
81,973268,160,0
81,973528,260,0
81,973928,400,0
81,974048,120,0
81,974444,396,0
81,974704,260,0
81,974804,100,0
81,975164,360,0
81,975284,120,0
81,975732,448,0
81,975908,176,0
81,976028,120,0
81,976308,280,0
81,976528,220,0
81,976788,260,0
81,977008,220,0
81,977248,240,0
81,977548,300,0
81,977932,384,0
81,977992,60,0
81,978252,260,0
81,978592,340,0
81,978752,160,0
81,978972,220,0
81,979408,436,0
81,979568,160,0
81,979908,340,0
81,980068,160,0
81,980268,200,0
81,980488,220,0
81,980772,284,0
81,980992,220,0
81,981272,280,0
81,981652,380,0
81,981772,120,0
81,982116,344,0
81,982232,116,0
81,982512,280,0
81,982736,224,0
81,983092,356,0
81,983412,320,0
81,983576,164,0
81,983696,120,0
81,983936,240,0
81,984376,440,0
81,984436,60,0
81,984812,376,0
81,984956,144,0
81,985392,436,0
81,985412,20,0
81,985712,300,0
81,986072,360,0
81,986376,304,0
81,986416,40,0
81,986776,360,0
81,986916,140,0
81,987336,420,0
81,987556,220,0
81,987756,200,0
81,988016,260,0
81,988376,360,0
81,988436,60,0
81,988860,424,0
81,988880,20,0
81,989360,480,0
81,989600,240,0
81,989780,180,0
81,990100,320,0
81,990120,20,0
81,990380,260,0
81,990656,276,0
81,991036,380,0
81,991216,180,0
81,991540,324,0
81,991860,320,0
81,991880,20,0
81,992260,380,0
81,992400,140,0
81,992760,360,0
81,992880,120,0
81,993240,360,0
81,993380,140,0
81,993640,260,0
81,993860,220,0
81,994240,380,0
81,994464,224,0
81,994824,360,0
81,994924,100,0
81,995124,200,0
81,995404,280,0
81,995724,320,0
81,995984,260,0
81,996320,336,0
81,996360,40,0
81,996780,420,0
81,996880,100,0
81,997100,220,0
81,997364,264,0
81,997624,260,0
81,997844,220,0
81,998244,400,0
81,998464,220,0
81,998804,340,0
81,998948,144,0
81,999104,156,0
81,999344,240,0
81,999568,224,0
81,999908,340,0
81,1000048,140,0
81,1000308,260,0
81,1000628,320,0
81,1000868,240,0
81,1001204,336,0
81,1001404,200,0
81,1001584,180,0
81,1001964,380,0
81,1002044,80,0
81,1002288,244,0
81,1002728,440,0
81,1002808,80,0
81,1003228,420,0
81,1003388,160,0
81,1003628,240,0
81,1003808,180,0
81,1004172,364,0
81,1004368,196,0
81,1004548,180,0
81,1004872,324,0
81,1005112,240,0
81,1005272,160,0
81,1005692,420,0
81,1005932,240,0
81,1006108,176,0
81,1006408,300,0
81,1006668,260,0
81,1006748,80,0
81,1007032,284,0
81,1007332,300,0
81,1007532,200,0
81,1007832,300,0
81,1008152,320,0
81,1008336,184,0
81,1008492,156,0
81,1008936,444,0
81,1009012,76,0
81,1009336,324,0
81,1009696,360,0
81,1009836,140,0
81,1010016,180,0
81,1010236,220,0
81,1010616,380,0
81,1010792,176,0
81,1011052,260,0
81,1011352,300,0
81,1011612,260,0
81,1011752,140,0
81,1011956,204,0
81,1012216,260,0
81,1012516,300,0
81,1012716,200,0
168,0,292,0
168,824,824,0
168,3796,2972,0
168,4308,512,0
168,8420,4112,0
168,9180,760,0
168,10024,844,0
168,10364,340,0
168,10668,304,0
168,11072,404,0
168,13808,2736,0
168,15384,1576,0
168,16168,784,0
168,16900,732,0
168,17716,816,0
168,18500,784,0
168,19276,776,0
168,20060,784,0
168,20160,100,0
168,20324,164,0
168,20828,504,0
168,22372,1544,0
168,23144,772,0
168,23900,756,0
168,24660,760,0
168,25344,684,0
168,25552,208,0
168,26140,588,0
168,26436,296,0
168,26588,152,0
168,26820,232,0
168,27244,424,0
168,27412,168,0
168,27732,320,0
168,27940,208,0
168,28276,336,0
168,28492,216,0
168,29072,580,0
168,29312,240,0
168,29520,208,0
168,29928,408,0
168,30140,212,0
168,30528,388,0
168,31168,640,0
168,31888,720,0
168,32140,252,0
168,32884,744,0
168,34004,1120,0
168,34412,408,0
168,34660,248,0
168,34696,36,0
168,35384,688,0
168,35584,200,0
168,35744,160,0
168,37720,1976,0
168,38012,292,0
168,40764,2752,0
168,41488,724,0
168,42220,732,0
168,43004,784,0
168,43796,792,0
168,44628,832,0
168,45360,732,0
168,46144,784,0
168,46964,820,0
168,47736,772,0
168,48512,776,0
168,49160,648,0
168,49352,192,0
168,50028,676,0
168,50784,756,0
168,51544,760,0
168,52356,812,0
168,53124,768,0
168,53844,720,0
168,54624,780,0
168,55448,824,0
168,56236,788,0
168,56964,728,0
168,57812,848,0
168,58556,744,0
168,59344,788,0
168,60120,776,0
168,60920,800,0
168,61708,788,0
168,62464,756,0
168,63312,848,0
168,64060,748,0
168,64840,780,1
168,65608,768,1
168,66444,836,1
168,67172,728,1
168,67924,752,1
168,68704,780,1
168,69484,780,1
168,70304,820,1
168,71028,724,1
168,71816,788,1
168,72584,768,1
168,73368,784,0
168,74980,1612,0
168,75744,764,0
168,76472,728,0
168,77232,760,0
168,78052,820,0
168,78768,716,0
168,79536,768,0
168,80332,796,0
168,81036,704,0
168,81800,764,0
168,82560,760,0
168,83032,472,0
168,83316,284,0
168,84092,776,0
168,85664,1572,0
168,86440,776,0
168,87208,768,0
168,87988,780,0
168,88752,764,0
168,89528,776,0
168,90296,768,0
168,91080,784,0
168,91840,760,0
168,92624,784,0
168,93400,776,0
168,94152,752,0
168,94936,784,0
168,95708,772,0
168,96460,752,0
168,97240,780,0
168,98016,776,0
168,98792,776,0
168,99556,764,0
168,100332,776,0
168,101116,784,0
168,101880,764,0
168,102652,772,0
168,103428,776,0
168,104196,768,0
168,104972,776,0
168,105748,776,0
168,106500,752,0
168,107248,748,0
168,108032,784,0
168,108796,764,0
168,109560,764,0
168,110332,772,0
168,111096,764,0
168,111884,788,0
168,112680,796,0
168,113448,768,0
168,114236,788,0
168,115020,784,0
168,115792,772,0
168,116564,772,0
168,117336,772,0
168,118120,784,0
168,118888,768,0
168,119672,784,0
168,120452,780,0
168,121220,768,0
168,121976,756,0
168,122748,772,0
168,123516,768,0
168,124260,744,0
168,125048,788,0
168,125832,784,0
168,126632,800,0
168,127412,780,0
168,128216,804,0
168,129020,804,0
168,129788,768,0
168,130568,780,1
168,131340,772,1
168,132152,812,1
168,132848,696,1
168,133620,772,1
168,134384,764,1
168,135160,776,0
168,135916,756,0
168,136704,788,0
168,137496,792,0
168,138272,776,0
168,139056,784,0
168,139852,796,0
168,140292,440,0
168,140644,352,0
168,141424,780,0
168,142208,784,0
168,143004,796,0
168,143812,808,0
168,144596,784,0
168,145388,792,0
168,146176,788,0
168,147068,892,0
168,147356,288,0
168,147752,396,0
168,148264,512,0
168,148300,36,0
168,148580,280,0
168,149024,444,0
168,149156,132,0
168,149312,156,0
168,149632,320,0
168,150000,368,0
168,150140,140,0
168,150548,408,0
168,150784,236,0
168,151124,340,0
168,151512,388,0
168,151692,180,0
168,151988,296,0
168,152168,180,0
168,152272,104,0
168,152540,268,0
168,152788,248,0
168,153104,316,0
168,153248,144,0
168,153596,348,0
168,153976,380,0
168,154792,816,0
168,155552,760,0
168,156264,712,0
168,157028,764,0
168,157384,356,0
168,157488,104,0
168,157836,348,0
168,158556,720,0
168,158848,292,0
168,159356,508,0
168,159436,80,0
168,159716,280,0
168,160116,400,0
168,160856,740,0
168,161540,684,0
168,161876,336,0
168,162088,212,0
168,163112,1024,0
168,163348,236,0
168,163440,92,0
168,164280,840,0
168,164536,256,0
168,164812,276,0
168,165104,292,0
168,165256,152,0
168,165624,368,0
168,165676,52,0
168,166024,348,0
168,166284,260,0
168,166420,136,0
168,166696,276,0
168,166868,172,0
168,167208,340,0
168,167504,296,0
168,167788,284,0
168,167920,132,0
168,168308,388,0
168,168456,148,0
168,168984,528,0
168,169168,184,0
168,169492,324,0
168,169752,260,0
168,169992,240,0
168,170308,316,0
168,170552,244,0
168,170660,108,0
168,171056,396,0
168,171136,80,0
168,171540,404,0
168,171824,284,0
168,171912,88,0
168,172168,256,0
168,172560,392,0
168,172744,184,0
168,173012,268,0
168,173224,212,0
168,173392,168,0
168,173612,220,0
168,174064,452,0
168,174312,248,0
168,174372,60,0
168,174796,424,0
168,175028,232,0
168,175204,176,0
168,175408,204,0
168,175816,408,0
168,176032,216,0
168,176184,152,0
168,176388,204,0
168,176956,568,0
168,177144,188,0
168,177404,260,0
168,177680,276,0
168,177900,220,0
168,178184,284,0
168,178544,360,0
168,178600,56,0
168,178952,352,0
168,179044,92,0
168,179380,336,0
168,179628,248,0
168,180016,388,0
168,180220,204,0
168,180360,140,0
168,180700,340,0
168,181220,520,0
168,181272,52,0
168,181612,340,0
168,181876,264,0
168,182032,156,0
168,182260,228,0
168,182792,532,0
168,183416,624,0
168,183828,412,0
168,184220,392,0
168,184476,256,0
168,184500,24,0
168,184980,480,0
168,185024,44,0
168,185688,664,0
168,185816,128,0
168,186072,256,0
168,186492,420,0
168,186820,328,0
168,187188,368,0
168,187232,44,0
168,187608,376,0
168,187928,320,0
168,188060,132,0
168,188320,260,0
168,188684,364,0
168,188884,200,0
168,188980,96,0
168,189548,568,0
168,189956,408,0
168,190628,672,0
168,190792,164,0
168,191104,312,0
168,192408,1304,0
168,193164,756,0
168,193952,788,0
168,194440,488,0
168,194628,188,0
168,195032,404,0
168,195376,344,0
168,195548,172,0
168,195684,136,0
168,196112,428,0
168,196384,272,0
168,197048,664,0
168,197372,324,0
168,197688,316,0
168,198212,524,0
168,199072,860,0
168,199692,620,0
168,199872,180,0
168,200288,416,0
168,200560,272,0
168,200620,60,0
168,201312,692,0
168,201836,524,0
168,202120,284,0
168,202532,412,0
168,202816,284,0
168,203016,200,0
168,203284,268,0
168,203384,100,0
168,203764,380,0
168,203824,60,0
168,204132,308,0
168,204328,196,0
168,204888,560,0
168,205308,420,0
168,205512,204,0
168,205684,172,0
168,206036,352,0
168,206316,280,0
168,206716,400,0
168,206900,184,0
168,207348,448,0
168,208296,948,0
168,208740,444,0
168,208792,52,0
168,209300,508,0
168,209760,460,0
168,209868,108,0
168,210300,432,0
168,211056,756,0
168,212548,1492,0
168,213284,736,0
168,214052,768,0
168,214796,744,0
168,215532,736,0
168,216060,528,0
168,216296,236,0
168,217044,748,0
168,217784,740,0
168,220796,3012,0
168,221608,812,0
168,222384,776,0
168,223112,728,0
168,223876,764,0
168,224156,280,0
168,224648,492,0
168,225464,816,0
168,226172,708,0
168,228472,2300,0
168,229224,752,0
168,229744,520,0
168,229960,216,0
168,230728,768,0
168,232228,1500,0
168,232980,752,0
168,233744,764,0
168,234532,788,0
168,235240,708,0
168,235856,616,0
168,236752,896,0
168,238276,1524,0
168,240732,2456,0
168,240836,104,0
168,241424,588,0
168,241752,328,0
168,242144,392,0
168,242956,812,0
168,243488,532,0
168,243736,248,0
168,244460,724,0
168,246860,2400,0
168,247668,808,0
168,248028,360,0
168,248440,412,0
168,249176,736,0
168,249236,60,0
168,250052,816,0
168,250768,716,0
168,251092,324,0
168,251644,552,0
168,252408,764,0
168,252832,424,0
168,253176,344,0
168,253200,24,0
168,253632,432,0
168,253812,180,0
168,254004,192,0
168,254716,712,0
168,255472,756,0
168,256296,824,0
168,257136,840,0
168,257444,308,0
168,257964,520,0
168,258348,384,0
168,258632,284,0
168,259108,476,0
168,259452,344,0
168,259684,232,0
168,260024,340,0
168,260492,468,0
168,260680,188,0
168,261076,396,0
168,261296,220,0
168,261540,244,0
168,261824,284,0
168,262104,280,0
168,262456,352,0
168,262688,232,0
168,262832,144,0
168,263324,492,0
168,263628,304,0
168,265200,1572,0
168,265404,204,0
168,265864,460,0
168,266748,884,0
168,267540,792,0
168,267860,320,0
168,268392,532,0
168,268780,388,0
168,269572,792,0
168,269876,304,0
168,270056,180,0
168,270440,384,0
168,270652,212,0
168,270860,208,0
168,271440,580,0
168,271588,148,0
168,271984,396,0
168,272220,236,0
168,272740,520,0
168,272908,168,0
168,273016,108,0
168,273420,404,0
168,273572,152,0
168,273936,364,0
168,274628,692,0
168,275080,452,0
168,275440,360,0
168,275676,236,0
168,275920,244,0
168,276172,252,0
168,276540,368,0
168,276968,428,0
168,277128,160,0
168,277444,316,0
168,277496,52,0
168,277852,356,0
168,278480,628,0
168,278604,124,0
168,278808,204,0
168,279232,424,0
168,279444,212,0
168,279492,48,0
168,279728,236,0
168,280116,388,0
168,280280,164,0
168,280912,632,0
168,281076,164,0
168,281408,332,0
168,281472,64,0
168,281768,296,0
168,282632,864,0
168,283012,380,0
168,283744,732,0
168,284060,316,0
168,284432,372,0
168,284792,360,0
168,285200,408,0
168,285860,660,0
168,286560,700,0
168,286696,136,0
168,287252,556,0
168,287964,712,0
168,288704,740,0
168,289024,320,0
168,289236,212,0
168,290120,884,0
168,290540,420,0
168,290844,304,0
168,291204,360,0
168,291972,768,0
168,292960,988,0
168,293228,268,0
168,293532,304,0
168,293912,380,0
168,294776,864,0
168,295556,780,0
168,295928,372,0
168,296140,212,0
168,296420,280,0
168,296616,196,0
168,298476,1860,0
168,298604,128,0
168,298820,216,0
168,299116,296,0
168,299476,360,0
168,299620,144,0
168,299828,208,0
168,300240,412,0
168,300656,416,0
168,301008,352,0
168,301212,204,0
168,301380,168,0
168,301612,232,0
168,302284,672,0
168,302468,184,0
168,302596,128,0
168,303408,812,0
168,303892,484,0
168,304072,180,0
168,304408,336,0
168,304544,136,0
168,305012,468,0
168,306832,1820,0
168,307024,192,0
168,307488,464,0
168,308744,1256,0
168,310552,1808,0
168,310860,308,0
168,311336,476,0
168,311952,616,0
168,312216,264,0
168,312544,328,0
168,312956,412,0
168,313192,236,0
168,313684,492,0
168,314464,780,0
168,315100,636,0
168,315312,212,0
168,315480,168,0
168,316108,628,0
168,316896,788,0
168,317688,792,0
168,318436,748,0
168,319220,784,0
168,320020,800,0
168,320852,832,0
168,321596,744,0
168,322452,856,0
168,323272,820,0
168,324088,816,0
168,324896,808,0
168,325332,436,0
168,325648,316,0
168,326504,856,0
168,327288,784,0
168,328072,784,0
168,328868,796,0
168,329584,716,0
168,330428,844,0
168,331188,760,0
168,332032,844,0
168,332820,788,0
168,333564,744,0
168,334368,804,0
168,335208,840,0
168,336792,1584,0
168,337120,328,0
168,337584,464,0
168,338368,784,0
168,339124,756,0
168,339920,796,0
168,341884,1964,0
168,342356,472,0
168,344564,2208,0
168,345540,976,0
168,348696,3156,0
168,349444,748,0
168,350284,840,0
168,351060,776,0
168,351832,772,0
168,352564,732,0
168,353368,804,0
168,354148,780,1
168,354980,832,0
168,355728,748,0
168,356496,768,0
168,357284,788,0
168,358140,856,0
168,358916,776,0
168,359648,732,0
168,359988,340,0
168,360420,432,0
168,361236,816,0
168,361996,760,0
168,363496,1500,0
168,364312,816,0
168,365072,760,0
168,365840,768,0
168,367372,1532,0
168,368068,696,0
168,368892,824,0
168,369656,764,0
168,370432,776,0
168,371112,680,0
168,371900,788,0
168,372708,808,0
168,372820,112,0
168,373172,352,0
168,374144,972,0
168,374636,492,0
168,374924,288,0
168,375180,256,0
168,375632,452,0
168,376368,736,0
168,377100,732,0
168,377824,724,0
168,378524,700,0
168,378828,304,0
168,379308,480,0
168,380064,756,0
168,380776,712,0
168,381064,288,0
168,381552,488,0
168,382388,836,0
168,382892,504,0
168,383160,268,0
168,384020,860,0
168,384976,956,0
168,385200,224,0
168,385480,280,0
168,386252,772,0
168,386964,712,0
168,387104,140,0
168,387736,632,0
168,388056,320,0
168,388528,472,0
168,389224,696,0
168,390036,812,0
168,390536,500,0
168,390796,260,0
168,391016,220,0
168,391424,408,0
168,392304,880,0
168,392636,332,0
168,393016,380,0
168,393816,800,0
168,394572,756,0
168,395332,760,0
168,395892,560,0
168,396104,212,0
168,396816,712,0
168,397572,756,0
168,398380,808,0
168,399136,756,0
168,399860,724,0
168,400200,340,0
168,400568,368,0
168,401224,656,0
168,401984,760,0
168,402324,340,0
168,402596,272,0
168,402780,184,0
168,403380,600,0
168,403536,156,0
168,403944,408,0
168,404144,200,0
168,404672,528,0
168,404880,208,0
168,405052,172,0
168,405308,256,0
168,405664,356,0
168,405876,212,0
168,406456,580,0
168,406544,88,0
168,406720,176,0
168,407864,1144,0
168,408636,772,0
168,409848,1212,0
168,410188,340,0
168,410428,240,0
168,410696,268,0
168,410972,276,0
168,411364,392,0
168,411532,168,0
168,411740,208,0
168,411920,180,0
168,412148,228,0
168,412484,336,0
168,412696,212,0
168,413280,584,0
168,414044,764,0
168,414820,776,0
168,415532,712,0
168,415820,288,0
168,415904,84,0
168,416348,444,0
168,417120,772,0
168,417500,380,0
168,417896,396,0
168,418120,224,0
168,418360,240,0
168,418664,304,0
168,419420,756,0
168,420188,768,0
168,420404,216,0
168,420964,560,0
168,421664,700,0
168,422488,824,0
168,423256,768,0
168,423368,112,0
168,423736,368,0
168,424024,288,0
168,424228,204,0
168,424420,192,0
168,424788,368,0
168,424952,164,0
168,425484,532,0
168,425764,280,0
168,425976,212,0
168,426624,648,0
168,426860,236,0
168,427004,144,0
168,427276,272,0
168,427544,268,0
168,427764,220,0
168,428364,600,0
168,428524,160,0
168,429064,540,0
168,429352,288,0
168,430104,752,0
168,430864,760,0
168,431628,764,0
168,432204,576,0
168,432436,232,0
168,432720,284,0
168,433108,388,0
168,433292,184,0
168,433936,644,0
168,434100,164,0
168,434280,180,0
168,434716,436,0
168,434892,176,0
168,435604,712,0
168,435804,200,0
168,436216,412,0
168,436712,496,0
168,437760,1048,0
168,438192,432,0
168,438584,392,0
168,439360,776,0
168,440636,1276,0
168,440864,228,0
168,441676,812,0
168,442412,736,0
168,443168,756,0
168,443916,748,0
168,444288,372,0
168,444600,312,0
168,444756,156,0
168,444972,216,0
168,445172,200,0
168,445536,364,0
168,445700,164,0
168,446008,308,0
168,446316,308,0
168,447056,740,0
168,447824,768,0
168,447968,144,0
168,448188,220,0
168,448540,352,0
168,448764,224,0
168,448976,212,0
168,449308,332,0
168,449376,68,0
168,450112,736,0
168,450504,392,0
168,450888,384,0
168,451568,680,0
168,451664,96,0
168,451952,288,0
168,452360,408,0
168,453172,812,0
168,453712,540,0
168,453948,236,0
168,454096,148,0
168,454504,408,0
168,454596,92,0
168,455428,832,0
168,456236,808,0
168,457008,772,0
168,457764,756,0
168,458524,760,0
168,459280,756,0
168,460060,780,0
168,460820,760,0
168,461580,760,0
168,462172,592,0
168,462384,212,0
168,463088,704,0
168,463836,748,0
168,464604,768,0
168,465372,768,0
168,466148,776,0
168,466908,760,0
168,467676,768,0
168,468440,764,0
168,469152,712,0
168,469952,800,0
168,470716,764,0
168,471428,712,0
168,472260,832,0
168,473032,772,0
168,473792,760,0
168,474544,752,0
168,475308,764,0
168,476084,776,0
168,476820,736,0
168,477592,772,0
168,478036,444,0
168,478420,384,0
168,479984,1564,0
168,480768,784,0
168,480920,152,0
168,481544,624,0
168,482328,784,0
168,486288,3960,0
168,487084,796,0
168,487872,788,0
168,488052,180,0
168,488360,308,0
168,488572,212,0
168,488960,388,0
168,489188,228,0
168,489536,348,0
168,489916,380,0
168,490164,248,0
168,490836,672,0
168,491660,824,0
168,492440,780,0
168,493264,824,0
168,493964,700,0
168,494004,40,0
168,494440,436,0
168,494772,332,0
168,495052,280,0
168,495596,544,0
168,496092,496,0
168,496368,276,0
168,496496,128,0
168,496772,276,0
168,497340,568,0
168,497900,560,0
168,498680,780,0
168,499456,776,0
168,499920,464,0
168,500168,248,0
168,500400,232,0
168,500844,444,0
168,500996,152,0
168,501712,716,0
168,503276,1564,0
168,503728,452,0
168,503916,188,0
168,504212,296,0
168,506296,2084,0
168,506628,332,0
168,506880,252,0
168,507076,196,0
168,507260,184,0
168,507836,576,0
168,507972,136,0
168,508588,616,0
168,508652,64,0
168,509340,688,0
168,509400,60,0
168,509616,216,0
168,509940,324,0
168,510104,164,0
168,510748,644,0
168,511528,780,0
168,511696,168,0
168,512252,556,0
168,512380,128,0
168,512968,588,0
168,513212,244,0
168,513744,532,0
168,514068,324,0
168,514204,136,0
168,514388,184,0
168,515076,688,0
168,516008,932,0
168,517932,1924,0
168,518616,684,0
168,519364,748,0
168,520112,748,0
168,520908,796,0
168,521604,696,0
168,522412,808,0
168,523120,708,0
168,523916,796,0
168,524680,764,0
168,525456,776,0
168,526176,720,0
168,526992,816,0
168,527776,784,0
168,528564,788,0
168,529308,744,0
168,530100,792,0
168,530880,780,0
168,531676,796,0
168,532468,792,0
168,533288,820,0
168,534056,768,0
168,534860,804,0
168,535644,784,0
168,536424,780,0
168,537192,768,0
168,537980,788,0
168,538748,768,0
168,539556,808,0
168,540320,764,0
168,541076,756,0
168,541788,712,0
168,542552,764,0
168,543296,744,0
168,544056,760,0
168,544840,784,0
168,545616,776,0
168,546380,764,0
168,547140,760,0
168,547916,776,0
168,548688,772,0
168,549436,748,0
168,550208,772,0
168,550980,772,0
243,0,3180,0
243,1092,1092,0
243,1412,320,0
243,2304,892,0
243,2884,580,0
243,3456,572,0
243,3708,252,0
243,4044,336,0
243,4676,632,0
243,5204,528,0
243,5832,628,0
243,6352,520,0
243,6924,572,0
243,7500,576,0
243,8076,576,0
243,8648,572,0
243,9788,1140,0
243,10360,572,0
243,10988,628,0
243,11556,568,0
243,12688,1132,0
243,14556,1868,0
243,15552,996,0
243,16688,1136,0
243,18560,1872,0
243,20172,1612,0
243,20684,512,0
243,21320,636,0
243,21896,576,0
243,22472,576,0
243,23048,576,0
243,24780,1732,0
243,25304,524,0
243,25888,584,0
243,26524,636,0
243,27048,524,0
243,27688,640,0
243,28280,592,0
243,28812,532,0
243,29400,588,0
243,29992,592,0
243,31832,1840,0
243,32368,536,0
243,32960,592,0
243,33560,600,0
243,34152,592,0
243,34740,588,0
243,35344,604,0
243,35944,600,0
243,37136,1192,0
243,37732,596,0
243,38324,592,0
243,38920,596,0
243,39516,596,0
243,40116,600,0
243,40716,600,0
243,41308,592,0
243,41904,596,0
243,42504,600,0
243,43104,600,0
243,43704,600,0
243,44304,600,0
243,44904,600,0
243,45500,596,0
243,46100,600,0
243,46708,608,0
243,47572,864,0
243,48572,1000,0
243,49120,548,0
243,51580,2460,0
243,52728,1148,0
243,54584,1856,0
243,55196,612,0
243,55740,544,0
243,58748,3008,0
243,59408,660,0
243,60012,604,0
243,61228,1216,0
243,63056,1828,0
243,64888,1832,0
243,65504,616,0
243,66716,1212,0
243,67272,556,0
243,67936,664,0
243,68544,608,0
243,69088,544,0
243,69700,612,0
243,70312,612,0
243,70924,612,0
243,71528,604,0
243,72196,668,0
243,77708,5512,0
243,78316,608,0
243,78920,604,0
243,79476,556,0
243,80140,664,0
243,80688,548,0
243,81300,612,0
243,81960,660,0
243,82560,600,0
243,83168,608,0
243,83772,604,0
243,84920,1148,0
243,85588,668,0
243,86188,600,0
243,86592,404,0
243,86736,144,0
243,87332,596,0
243,87596,264,0
243,87936,340,0
243,88540,604,0
243,89132,592,0
243,89736,604,0
243,90336,600,0
243,90596,260,0
243,90948,352,0
243,91544,596,0
243,92144,600,0
243,92460,316,0
243,92740,280,0
243,93332,592,0
243,93976,644,0
243,94600,624,0
243,95732,1132,0
243,96264,532,0
243,96848,584,0
243,97484,636,0
243,98020,536,0
243,99168,1148,0
243,99804,636,0
243,100324,520,0
243,100892,568,0
243,101468,576,0
243,103168,1700,0
243,103516,348,0
243,103784,268,0
243,104512,728,0
243,104848,336,0
243,105396,548,0
243,106508,1112,0
243,107108,600,0
243,108160,1052,0
243,108712,552,0
243,109008,296,0
243,109268,260,0
243,109876,608,0
243,110380,504,0
243,110940,560,0
243,111504,564,0
243,112120,616,0
243,113192,1072,0
243,113764,572,0
243,114384,620,0
243,114892,508,0
243,115116,224,0
243,115468,352,0
243,116088,620,0
243,116604,516,0
243,117160,556,0
243,117724,564,0
243,118284,560,0
243,118900,616,0
243,118988,88,0
243,119404,416,0
243,119964,560,0
243,120608,644,0
243,121136,528,0
243,122752,1616,0
243,123368,616,0
243,123612,244,0
243,123868,256,0
243,124480,612,0
243,124976,496,0
243,125608,632,0
243,126092,484,0
243,126708,616,0
243,127200,492,0
243,127760,560,0
243,128312,552,0
243,128864,552,0
243,129420,556,0
243,129968,548,1
243,130572,604,0
243,131064,492,0
243,131612,548,0
243,132156,544,0
243,132704,548,0
243,133244,540,0
243,134396,1152,0
243,134884,488,0
243,135428,544,0
243,135968,540,0
243,136168,200,0
243,136564,396,0
243,137052,488,0
243,137588,536,0
243,138192,604,0
243,138520,328,0
243,138728,208,0
243,138952,224,0
243,139272,320,0
243,139348,76,0
243,139808,460,0
243,140236,428,0
243,140444,208,0
243,140692,248,0
243,141332,640,0
243,141908,576,0
243,142028,120,0
243,142448,420,0
243,142992,544,0
243,143520,528,0
243,144068,548,0
243,144612,544,0
243,145136,524,0
243,145396,260,0
243,145692,296,0
243,145884,192,0
243,146052,168,0
243,146620,568,0
243,146824,204,0
243,147172,348,0
243,147368,196,0
243,147564,196,0
243,147848,284,0
243,148052,204,0
243,148288,236,0
243,148864,576,0
243,149112,248,0
243,149428,316,0
243,149744,316,0
243,149920,176,0
243,150428,508,0
243,150748,320,0
243,150944,196,0
243,151164,220,0
243,151720,556,0
243,152064,344,0
243,152824,760,0
243,153316,492,0
243,153516,200,0
243,153796,280,0
243,154488,692,0
243,155052,564,0
243,155184,132,0
243,155552,368,0
243,155820,268,0
243,156112,292,0
243,156324,212,0
243,156412,88,0
243,156824,412,0
243,156912,88,0
243,157232,320,0
243,157408,176,0
243,158072,664,0
243,158576,504,0
243,158764,188,0
243,159084,320,0
243,159412,328,0
243,159632,220,0
243,159884,252,0
243,160240,356,0
243,160592,352,0
243,160804,212,0
243,161204,400,0
243,161544,340,0
243,161628,84,0
243,161904,276,0
243,162316,412,0
243,163024,708,0
243,163324,300,0
243,163380,56,0
243,163884,504,0
243,164288,404,0
243,164504,216,0
243,164748,244,0
243,165300,552,0
243,165500,200,0
243,165772,272,0
243,166208,436,0
243,166400,192,0
243,166776,376,0
243,166896,120,0
243,167348,452,0
243,168488,1140,0
243,168632,144,0
243,168892,260,0
243,169284,392,0
243,169576,292,0
243,170200,624,0
243,170408,208,0
243,170628,220,0
243,171356,728,0
243,171496,140,0
243,171832,336,0
243,172216,384,0
243,172372,156,0
243,172524,152,0
243,172884,360,0
243,173152,268,0
243,173388,236,0
243,173548,160,0
243,173880,332,0
243,174024,144,0
243,174512,488,0
243,174872,360,0
243,175456,584,0
243,176636,1180,0
243,177276,640,0
243,177808,532,0
243,178452,644,0
243,178996,544,0
243,179584,588,0
243,179912,328,0
243,180184,272,0
243,181364,1180,0
243,181644,280,0
243,182012,368,0
243,182552,540,0
243,183212,660,0
243,183804,592,0
243,184352,548,0
243,184948,596,0
243,185544,596,0
243,186144,600,0
